"","V1","V2","V3","V4"
"39",5.23532766231854,0.801920473648369,-0.474610395097563,6.86108303958077
"40",5.02334773998435,0.844403579988305,2.37270619632537,6.23287500312082
"41",6.28131908769118,1.70356163044265,2.41775039120291,7.04225709350104
"42",6.38680133376392,1.60083469209857,2.93753619281975,7.32909825415992
"43",4.95978086819568,0.101681607355309,2.25802290852752,6.94595795345076
"44",6.44068082968655,1.3305792234271,2.76589441840394,5.01437449584155
"45",5.12009206443726,1.96465875981943,1.50442876775209,4.78413316685676
"46",5.34244085452577,-0.694856332381213,2.59474471250248,4.37079406423028
"47",6.20625356242069,0.936961719889383,1.76324983845202,6.09231623851271
"48",5.22526091738859,0.992121709811615,1.67269504282668,5.97788257690901
"49",3.76024570844418,0.158123366908366,1.14684933637993,6.51347791237738
"50",4.20008452059536,-0.342220613778122,3.49370241657568,5.77044636198011
"51",3.29105548124602,1.95277806090821,3.27058682121298,7.26151590341647
"52",4.71855440225952,0.934630096739213,0.096907812936414,5.7615643609024
"53",4.98482741922039,2.40660580097384,1.18211641205855,4.00218739210389
"54",4.97496920817558,0.402031430224856,1.91142208240172,6.70107595807328
"55",5.8524389832422,1.29586925853003,3.37523411863731,7.22081901427891
"56",5.37023405759537,1.06949600210823,1.95593092939362,5.14907606643235
"57",6.53217768361545,2.58843020409868,1.06305724472789,5.43639224345837
"58",6.01308769909943,0.94998069331291,1.20007363853625,6.2772343673693
"59",5.44402395511235,-0.164083225928388,-0.410565720476407,6.9707188961395
"60",4.5068583150376,0.389432507176129,0.839360325244068,6.9526308329454
"61",4.62353756696678,2.28243821424492,1.30803062787287,5.60304665678886
"62",4.18111750232141,2.49466361544178,2.21760929466364,5.99780452839205
"63",5.38629499457315,0.383338523594307,0.897011198840409,5.63307539307013
"64",4.97131703823706,1.67599932319231,1.68932236845231,6.03989518780307
"65",5.41556614684988,1.57316328376966,2.71763793934393,7.83076387197071
"66",5.41245105271038,0.180399523764257,1.40583424774511,4.89469498637539
"67",3.83147946286069,1.43881270619707,2.37849946833988,5.02952072925756
"68",4.73066155417929,-0.674411042797663,1.31484361525486,4.66669862005188
"69",4.65207184421978,2.18119134521082,1.01491902221492,6.74700660304315
"70",5.40884687114446,3.44012283557279,1.59961991961048,4.78662145857614
"71",4.6639481645307,0.50814548497863,2.32550659070971,6.72600750819877
"72",5.86173778182637,1.60539152929977,0.831563555368912,5.57007521883461
"73",5.78098024973006,0.140165923473264,2.42129927101896,5.86742428655807
"74",3.30741049202031,0.778290674339686,2.34865526165191,7.0314957702891
"75",6.55358046032432,-0.205170424448496,2.34934076661858,6.00697139406434
"76",5.67097665883357,1.51278663709957,3.08074081936692,6.43340903929599
"77",3.69122643222195,0.451463854980177,2.06253499380336,7.28736931435524
"78",4.00379767031296,2.8648238041169,1.24392258080415,3.58173572622545
"79",6.14658882877744,0.313150555577428,1.5978657057683,4.62734860629939
"80",4.40612860080661,0.53535222367336,1.55556977940698,5.52060002479906
"81",4.47786616325539,1.90589046029771,1.00069018830692,6.01101352051085
"82",5.39205960391195,0.255089103895874,2.20205306026153,6.62874409924653
"83",5.20684115690426,1.63154424989857,2.22799374212157,7.97606332104468
"84",4.65208653130137,1.95906644856971,2.2075887951686,6.46155820846595
"85",6.73248746356669,1.09704448512218,1.4046647740422,6.52601614162185
"86",5.78352815877295,1.26411807554989,2.52469867954641,3.94981680111657
"87",6.24135950414131,1.74051444540154,2.04378832940894,5.44916642548314
"88",5.38021211637222,1.20311466912122,3.38681416810324,5.4207250490172
"89",4.8309616360779,1.07535914372174,2.61678027516943,6.52814397728582
"90",4.44645546802529,1.04106840578911,2.7556915790983,5.86024629127233
"91",5.29897820259554,1.88662136858688,0.581360311180728,7.54593785511702
"92",3.78194684139265,-0.510186785113801,1.7269403250105,7.17373687341304
"93",5.62084800081616,2.87570642830409,3.21761700798985,6.63994065298907
"94",5.76500899883031,1.28475454612592,1.3303319611484,5.95148162082444
"95",4.24961071408182,0.128210909481004,0.704228984349128,5.5656552291334
"96",6.76368585912597,0.159784688006252,2.49522487152654,5.71768687739584
"97",7.70362400846021,1.66039683478465,2.35056368803038,7.33972974306169
"98",6.37894593761563,0.308317902879534,2.96066565241826,7.0466406474931
"99",4.32634280784332,1.62925742059241,2.32540063907868,6.7492149943699
"100",7.47477709366998,3.57786968993373,0.532355030451936,6.57799794375843
"101",2.03834489900832,2.51154807927721,13.8134078846863,39.8750172717718
"102",2.08915909568371,0.840466078697954,15.6325132630183,41.0781263246392
"103",2.26295316000764,3.05179277955771,16.5042408259599,38.7388934927823
"104",0.716116067471535,1.24237932549277,14.4839122789679,39.5478540304336
"105",3.35347656820504,0.810736690551299,14.2463962352578,38.9725920405435
"106",-0.220095273158346,3.08383711573869,17.1434618970293,40.0682588315497
"107",0.953411223765455,0.985940392621743,15.6342788073131,39.7716290733162
"108",2.35132305821391,-0.110575316186396,13.258763207358,39.0575520628551
"109",2.9434535725027,0.525795529765978,14.6819531535011,41.9941142972097
"110",3.88177145163484,1.6824111213231,16.4326824979086,39.8063772831929
"111",2.03964254660361,1.42968000871136,13.6776521474898,41.1722146050736
"112",2.87980133772356,2.45871431017696,14.7785784128459,42.0214941480291
"113",0.750772760630347,2.2619823158083,16.8891682107782,40.8644861163442
"114",3.53715343257764,1.15342021965657,14.337624639485,38.6549888920093
"115",-0.118708546272483,2.26065562771861,15.3391588993082,40.7359385910194
"116",4.11372256693168,1.59659667552552,13.8829025789952,39.0128151539002
"117",1.7306567388426,0.496222958476963,15.0344591581571,37.8539975555817
"118",2.14302862113166,1.57864772000661,15.2027349424801,40.6477386694919
"119",2.19266456036824,1.69984895322152,13.8552917907625,40.2627816415351
"120",2.93854254011162,0.350324721433755,16.3105526879569,40.4642770794207
"121",0.714905673125653,0.739265265877423,16.7523151529395,40.0639278991467
"122",2.98546776927114,2.12579451040431,14.7384132684181,38.9699867749536
"123",4.07612026383955,2.7477449024588,16.2781656243964,41.3787117781968
"124",2.50432108802554,2.44906705195881,15.4925325816482,41.2750212033354
"125",2.65399073319598,0.675270089323021,14.6481655948302,40.8973097777789
"126",2.41665409307463,2.27454344212408,15.8193507966154,37.9971064288705
"127",1.97602633959356,3.18262004735873,15.5956640474846,38.4164933812473
"128",0.697424584760026,2.12428408493658,15.5907086912758,37.7268870338841
"129",2.86839159008059,1.50936550322743,16.7186884493201,42.6031311404156
"130",4.09998693308788,1.73799481810927,15.7199946764429,39.5334962530028
"131",4.61498126954066,1.24254861758225,15.6833576435559,40.7286169844497
"132",2.32623125280485,0.540640091245403,14.940620337781,39.873615236453
"133",1.80889235977856,1.35624930078552,14.3323590968038,40.340364538581
"134",1.43978163872773,1.4311806635028,15.5597556169044,41.4954995916545
"135",1.16958702436138,1.2756792510205,13.2054387756985,41.1208792527477
"136",0.0477729286246893,1.91954365513928,15.1206548769005,38.9283717342157
"137",2.40254068400099,2.08221071644471,15.1708436602108,41.9690869539653
"138",2.49967152845855,0.487322771943056,14.9162318830553,38.403530323278
"139",4.70534304720018,2.52863654808214,15.3006840980882,39.0979676148542
"140",2.74121576350026,0.930769452791257,15.8748361616514,39.5391781820093
"141",2.67756026546189,1.03597541921016,13.8545326916008,40.6787126032967
"142",2.47958786648,1.64966000112132,12.772033021268,39.4827806209392
"143",2.36806143527853,1.89098538483402,14.624217605058,39.3299058267825
"144",2.91838627036488,2.12289670344013,14.6988499016626,39.0123956439756
"145",2.64885668530471,2.59535131910525,14.7379512475079,39.0613607546609
"146",1.61840399734425,0.730931654837291,13.2277532530939,42.2203543458702
"147",3.26579062277487,2.36277386279901,17.8679635765329,39.2731709320586
"148",2.04129713909027,1.40702402471664,15.9410304849711,41.4091452501634
"149",2.96003247587119,4.60391229215555,15.6205662992823,40.2907631945497
"150",2.68934193521399,2.64900104993987,14.82386168114,39.4031652794293
"151",1.60297718335073,3.13428605129454,14.7636979432582,38.979124103327
"152",2.45587877562483,2.11580963283045,17.150706482191,41.6066670033242
"153",2.00746378498615,1.7051558295296,15.4125840082795,38.4151912900956
"154",1.94714478136337,2.62173319571142,15.5272280837874,41.0092294650701
"155",2.79888954599801,2.42713246189782,15.3557909834421,39.9695483253394
"156",4.52826810771364,-0.0909358385885635,13.6374202572868,41.1206546538616
"157",2.03994843044533,1.53857935566413,14.4050500235709,38.8812962972475
"158",3.06737741622741,0.110376019500683,15.8523792666616,41.6044048543671
"159",0.93630306524338,1.88607028451152,15.1858828449584,41.7805049786024
"160",0.0177204850589137,-0.0524945602354379,15.3151360424143,39.7085843183236
"161",2.00656875377993,1.20384066738556,14.7130487876668,42.6682269736721
"162",1.85302634139719,2.35075790214576,14.7763614071612,39.9459535054961
"163",4.23490441713354,0.740145770221015,17.419717594722,40.137264537122
"164",1.960305312222,2.15039036513935,13.2677088504989,40.2585239418065
"165",3.75703792405572,1.39864635021364,14.6150859544121,42.5460654221207
"166",3.62106163113733,0.957854087294121,15.5300793130912,40.2398082209051
"167",2.12946929224506,0.988773134319607,14.5763734500157,40.7035502438192
"168",3.51539181185575,1.60263690633717,15.0660275360277,37.4188498993594
"169",3.27031066278054,2.00431572591497,15.5061545467686,40.3132723559008
"170",3.97609474806516,2.86412180820238,16.129086652091,39.8355159996613
"171",2.26250731865527,0.877079228400414,14.6867082770962,39.0705637628989
"172",2.50035682721482,0.868269245172698,16.8000612621528,40.9494371816393
"173",1.67154919828083,2.72316681717391,15.3857351700962,40.0147797464214
"174",1.71615065457595,3.37440842200477,16.6970975523734,40.3338358660092
"175",1.82328685295411,-0.219539635518792,14.2921525482584,39.8719380871427
"176",2.44338134222525,2.01240561860897,14.3242180328123,39.943324099588
"177",3.93102992545589,0.838876219010408,13.8549450645124,40.0038308877481
"178",2.02949714868452,2.69238776085585,14.1496027268174,41.2688834415583
"179",1.8030992544568,1.33135193737025,14.0183620414948,39.1624870105159
"180",4.33555844173279,3.33956902488296,15.0851232852092,39.9306280868785
"181",1.84742044848051,0.553909254639709,16.0776979732064,40.0601608881153
"182",3.42963734799926,0.595572798276186,13.8371765615215,39.7076231316407
"183",1.90151580795399,1.24223631604619,15.960755652752,41.8008715721698
"184",1.80188944873363,1.30981304443547,15.3260401575372,41.1207623295601
"185",3.00251669119646,1.2446948803032,16.5442074832595,39.6955610471416
"186",2.76413987583626,2.65691454330355,14.7090117059955,40.085423944262
"187",3.88969834629906,0.873239979329973,15.8724823050119,40.690316668752
"188",1.76977439595275,1.57871658658949,14.6644911930745,38.8246175977832
"189",4.03939144933486,0.176360513269453,13.803702163307,39.2858070068414
"190",2.56949882078418,0.728934726163773,17.2991130403712,39.7321734285883
"191",2.60434998235574,2.71376362686363,15.6907331928799,37.4323467908294
"192",1.89672476787777,1.84703599799968,16.3203558016118,40.9520836757955
"193",2.32437597094116,0.69211345204186,15.3099361338956,39.677419735175
"194",3.14194460596754,0.352149485009855,16.1581544873981,40.2075495363833
"195",1.51154360901096,1.86896976814651,14.9881893973011,39.5024626900466
"196",3.82445741824973,0.405717576163742,14.3754292173112,40.4329963539662
"197",2.67400752174849,1.84884904514132,16.0740591516006,39.2875435206534
"198",1.51510256209583,2.02991670602526,16.465424193064,41.5288782060082
"199",2.91942923496611,0.954729539116503,13.8437078560643,39.2562928942901
"200",1.40434044876838,0.826644298479918,15.9754437823681,38.4618208660396
"201",-4.4869427072977,-2.73808375046686,39.01518238447,19.5612802389674
"202",-0.92497183576628,-1.65213384012425,39.7731315018935,19.8723853694528
"203",-0.70631186319205,-2.16763052526012,41.3220163173548,20.4506934389483
"204",-2.90890394947989,-1.973399737192,40.0921285439133,21.395800430623
"205",-1.77688326988723,-1.01174709641949,41.6083469045596,19.6246152902211
"206",-2.40525865743631,-2.50804770743809,37.8608134514049,18.1137987274644
"207",-1.52598458700884,-1.718491096268,38.3940694464116,19.1501922249552
"208",-0.818249852919833,-3.40528526857031,40.1603614841675,18.5773800384839
"209",-1.78695273788475,-1.59218990326273,39.9927993356843,20.5612170999351
"210",-1.57425507795184,-3.99132710241806,40.6485556912315,19.2191490929249
"211",-0.81306873763172,-1.74681258843858,39.3345607994072,18.9864179631747
"212",-2.32920939891547,-2.4769447484464,39.258644181735,20.6499268655822
"213",-2.35637019664375,-1.8204822506119,39.8891538338268,19.5260929714567
"214",-1.83297798381219,-1.60553416977058,40.7364674038794,19.2860567997702
"215",-2.47550182049362,-1.08972529692961,38.844112045759,19.7077638874918
"216",-2.67805635868078,-1.81082906340438,40.7172083364669,21.6831017194032
"217",-2.25238181599507,-1.59854268323575,37.5292624236328,19.466218291746
"218",-2.87207308290855,-1.60053029182501,41.1094674139926,21.237082711323
"219",-1.03289156651202,-1.76105912510813,40.681614797693,20.0886681432547
"220",-1.7240232965081,-2.70562955219605,39.9084812732577,19.381599494382
"221",-2.56140856141729,-1.57908895917411,39.4998701710818,19.587305898029
"222",-3.06277530677103,-3.01498413498357,39.6506767036774,20.4417942914292
"223",-2.02673482120416,-3.20554185593329,37.968142399174,20.5933536472814
"224",-3.68416673945219,-2.14346435502794,40.2908926313422,18.8486784751993
"225",-1.28713516054021,-2.23057926852984,40.3144614304637,19.3981828581884
"226",-2.89352499056507,-3.28118061477696,39.272296621401,19.0582572679346
"227",-2.87225184987938,-2.28329328724258,41.0847630122674,18.5660249089919
"228",-1.48543231492979,-2.70408890332115,39.774560138031,20.0346187320171
"229",-0.817481189884777,-1.68545726713731,40.3641342174008,19.9977758492391
"230",-4.29857802909946,-1.67609552644382,38.8507665300854,22.1746474487049
"231",-3.9004738773809,-1.25137973827433,39.4719544116486,20.8663084463886
"232",-3.10084419564221,-1.72741311530486,39.3251879768718,20.9607267632578
"233",-0.683121769882399,-1.74064939985682,37.8451675453275,19.0853368072047
"234",-1.63163686682021,-2.05389514331223,39.2004379225098,19.3993286887492
"235",-3.21379985236149,-1.54454587746464,39.7865857069424,18.6634108465957
"236",-2.99834847857366,-1.22531073893109,38.3840319852382,21.226452373799
"237",-1.08491737809437,-3.02130202505555,38.4511111513381,19.9936546618257
"238",-2.28906713239123,-2.40014184528698,40.1223222676165,21.6126688457378
"239",-1.14570455424582,-1.51200298498889,41.5671374524199,21.6230695777202
"240",0.361194052577182,-0.705061469802227,38.8905531073919,21.6993212009738
"241",-2.45813534739509,-2.13425038642395,39.8881517499414,21.3236332950403
"242",-3.31169896891613,-2.06081135835171,40.6731901853314,19.7607017867447
"243",-2.37258696277788,-3.22705139340995,40.667431613814,19.5144224948743
"244",-1.51307220027895,-1.91355007975777,39.0808199334109,19.7429953455519
"245",-0.88919351666427,-0.779427480941775,40.1104533492778,18.9690065144269
"246",-0.995196894468588,-1.51962844980498,40.704317019996,20.4869235305499
"247",-2.69587989987588,-0.363205069029685,41.7215113509472,19.6376423411866
"248",-1.36384990890143,-3.12604440514734,39.7844776770457,21.0235956401653
"249",-3.48252862769153,-2.79134876472687,38.2590508849707,18.7515761951822
"250",-1.15486050022737,-1.34451360156055,39.9784144158101,19.910163690342
"251",-0.670648539488879,-1.76405257329542,39.8097538530819,20.2828998951782
"252",-0.41340449873833,-2.56850084577449,39.8667577018311,20.3995584590094
"253",-0.899198392214005,-1.86166577778895,40.9905134463466,19.9235549920282
"254",-2.40932138995751,-0.378851579183195,40.8054183522295,20.4785797569726
"255",-2.03922587018486,-2.50779344061257,40.9942230657564,21.8217386827545
"256",-1.45332918785218,-1.04903229120151,40.8409486194814,20.3441941144127
"257",-1.68589530231349,-3.05418876246874,40.7266412281852,20.0596868144863
"258",-1.40198285941288,-3.41132089425978,39.7639930631551,22.0020875405891
"259",-0.0150276975008365,-1.59184044963545,38.193366054174,20.4488049156121
"260",-1.47551391051224,-1.5359568622108,39.8517735527451,20.4864958895735
"261",-2.13141964246935,-2.74888553431472,39.6961596212785,20.0889713703456
"262",-1.21702973543098,-3.31617036279177,41.3458180325353,20.3278255917568
"263",-1.16147160575529,-2.90301593812081,38.8745596886325,19.5976267192934
"264",-1.79267333356536,-2.23346072490922,39.1931511655055,18.3568823022224
"265",-2.12716064152049,-2.68938767469921,40.86950003967,21.3086792246339
"266",-2.51962842964638,-3.80226684748951,40.2522839978383,21.2748611229383
"267",-1.1804667630634,-0.84469027160264,40.308224516662,19.3821716510071
"268",-3.97818872268258,-2.60275086580784,41.1672059488421,19.6365984156399
"269",-0.293737174498359,-2.87467553595361,40.2685291396889,19.4366582190364
"270",-1.83737931526433,-1.88950109641875,39.8077808746902,20.3861449400283
"271",-2.14819333714906,-2.88190214444445,40.4285739794639,20.2164507612579
"272",-1.94079258416312,-1.14607440351282,40.4395791544008,19.9970176079394
"273",-1.23351757511146,-0.0955075895690134,39.8272453228316,20.3980245413842
"274",-3.26265327789519,-1.26561337005192,39.4528272954374,19.5892980192463
"275",-2.21730933943999,-2.79525666561551,38.85037611111,18.6480526818622
"276",-2.22072931222933,-3.21303043159031,40.8053246855368,21.5345022704366
"277",-0.351409058578638,-4.37525449565447,41.1370535598704,21.7593092290096
"278",-0.844871438880008,-2.60382933228351,41.0013279171822,19.1405870719245
"279",-0.913742400860379,-2.07664557246972,41.7671269467677,19.897056862139
"280",-2.87219939484981,-1.15730347889673,41.5910612398634,21.2805714278408
"281",-1.38871125786174,-3.2347812508413,40.6213596036579,16.9567657216777
"282",-2.3476890216294,-2.49332500124496,39.0712397161278,21.4667004570926
"283",-2.5672794032622,-2.11230039723362,39.7702375610004,20.4045212535283
"284",-3.67535074650645,-1.54286651030678,40.215239433321,20.0430576377063
"285",-0.747013448377055,-4.26836216373503,41.1125133124087,20.5983686682741
"286",-1.31337430529934,-1.76993010546932,39.9776941194428,20.0434935154394
"287",-2.76029979771358,-2.45630416135322,40.0158548806155,17.3736663575721
"288",-3.00563554454989,-0.588004167878544,39.755265792696,20.1657531967757
"289",-2.29116078566883,-0.662391959014703,40.2865412694609,17.7388995210646
"290",-2.27312485455268,-2.10798092832954,39.6855647438184,20.4335971689987
"291",-1.21972750322964,-2.19765703975738,39.3570738245332,19.7198999728021
"292",-2.99446501512938,-1.8841491707043,40.5785364024841,20.3590319125135
"293",-2.58898947323706,-3.07670521228124,39.9725437495222,21.255169326713
"294",-1.49344826743574,-0.829453881703599,39.2196336103937,20.3422839125152
"295",-1.46975015715969,-2.07867408257551,40.376297167374,19.7595264692185
"296",-1.49371905192558,-1.47350838056035,39.314300930969,18.7685378573491
"297",-1.64284352711605,-1.88768535692334,41.6195459725922,20.2044554877226
"298",-3.6051386097993,-3.96449008511827,40.6435466663851,20.4216536808933
"299",-2.24885148382468,-1.02660600710766,38.8666120322644,18.4531908946601
"300",-2.45777883180132,-1.64510454388793,39.0072861584988,18.8962642296344
"301",-1.02182875680767,1.9810404197643,-0.976809462138535,-0.016266509212307
"302",-0.673471899087408,2.54725050662596,0.5204007022703,-1.80723398273097
"303",0.0313028538603908,-1.39349843092875,1.20081126677837,1.13465122298148
"304",-1.37231591977156,1.28606639267109,-0.669728165555527,-0.775859682910626
"305",-2.28345916248495,0.470188126139023,0.189402582680529,-0.818894638953248
"306",-0.879793339282359,2.4070327799752,-2.26924885763549,-0.871395197892859
"307",-1.28533868540012,0.28168003159119,0.968070503662354,0.790608169798432
"308",0.655898646310255,0.842034526572443,0.952472309881062,0.288472228451232
"309",-0.446988904053111,2.33994925497752,0.624482442728103,-1.38691619603883
"310",-0.122484502693805,0.788947160106544,0.462920725090496,-0.17254000191352
"311",-1.81556505990882,2.66497690266893,0.803615013646019,2.45173759055012
"312",-0.847950285398342,3.01297356907702,-1.79572388202416,0.221255432323405
"313",-1.66896751052995,1.15655737756128,0.673676615238555,0.479693463917103
"314",-1.23130230060376,0.663123125603796,-0.858507709034978,-0.0253901860603059
"315",-1.71825463397366,0.0985388455586075,-1.69510582944226,-0.711322710265269
"316",-2.2573845490089,3.247908731246,1.14347542628231,0.937400327939208
"317",0.523496677549969,1.3837367701003,2.22369582922185,-1.56127699292459
"318",-1.77151490103128,-0.829986973303459,1.01953921308859,0.309625386137187
"319",-0.494833370786184,0.78821945074973,0.0870729343875858,-0.700685541279285
"320",-1.33203504907498,1.24651646800226,-0.523950517224523,-0.599326155752748
"321",-1.5536124943449,1.58777912423811,-0.339043491152256,1.33139515621943
"322",-1.79116031470369,0.899765489816144,-0.755517396777021,-0.157916075270178
"323",0.28500107102224,1.39468865727442,0.103453048379336,-0.368288536405493
"324",-1.37423395516628,0.45879111775479,0.269383860506292,-0.0819078657191064
"325",-0.737821024193182,0.90691654963678,-0.275823306757239,-0.283157391782932
"326",-1.1510552546003,-0.583769109757973,-0.657429870444859,-1.76474011769487
"327",-1.63674605730078,-0.983223249629496,0.853833206883498,0.288925225579826
"328",-1.0851344824477,1.16035285498237,-0.264851930686251,-1.0228726932869
"329",0.4713731449151,1.55322297114962,-0.525611195046034,-0.662157037087734
"330",-2.13245619917423,3.49172784346067,1.1833435529466,-1.0441310888377
"331",-0.779099765952489,1.31795235537315,-1.11328733163405,0.413046989641867
"332",-2.19502671063373,0.681967793100015,0.998661957456101,0.0827887842009145
"333",-1.39966278499649,1.6515568086515,-0.777562520113165,0.0406761730286882
"334",-3.28320065724611,-0.744015584472486,0.996593548173272,0.496267806691839
"335",-4.06565755814155,0.983605173743052,-1.32654720925847,-0.693869266829779
"336",0.0497618367287906,1.18735416991898,-0.518837149514152,-1.37849398502768
"337",-1.08225940648325,2.16155946229533,-0.155076521166643,-1.24198839811344
"338",1.06702335643003,-0.443880410713829,-0.79074025751982,-0.910422903407063
"339",-0.679242254901774,0.356799225616473,-0.237377826513156,-0.528396824154794
"340",-0.949015137565907,1.46603490410752,0.227379804099878,-0.401717878463913
"341",-0.10229106133364,1.63622169172811,1.42033423306992,1.32445231991442
"342",0.900870703510404,0.61688928974321,-2.72938201389272,1.20258208804496
"343",-1.62267450938584,1.2051903063691,-0.130383006697716,0.445369982137617
"344",-1.84111081288863,2.41453547666044,-1.76109408766332,-1.03300512741356
"345",0.534757894851508,0.121307190068513,0.65301176058423,-1.4002021149407
"346",-1.1108034432336,0.626761397549817,-0.970854911448013,-1.50710189585553
"347",-1.54942977623884,1.5780792437101,-1.12604143779764,1.44814460061324
"348",-0.617980901221711,-0.745367727305804,0.957341405829585,0.542162479792455
"349",-0.343431811531458,0.528608002693379,1.07980907987272,-0.690383235474745
"350",-2.66434349272075,1.13580466547464,-2.3402546706496,-0.240462537294818
"351",-3.33363988193716,-0.287341092025925,1.06324094939739,-0.277718726033681
"352",-0.230753170276608,2.9513382590661,-0.676775440169327,-0.880909553987249
"353",-2.35464371055072,2.65192543138969,0.471669552215335,-0.637328008676194
"354",-0.504596150013852,1.63184386679638,0.589722822526465,0.153906865647362
"355",-0.913778419298926,2.49684454816062,-0.429058670046902,0.545385546984921
"356",-1.50699245657795,-1.56662532099555,-0.52406744775429,0.713892105055722
"357",-2.59373455348871,3.00931336209037,0.620591909817983,0.876551935326587
"358",0.429683939219633,0.89697045583307,0.411225354898035,-0.023496628541651
"359",0.119316172242519,2.33047224338526,2.08043827053531,0.162670656769944
"360",-0.348840008701689,1.13294710571041,-0.596875922401998,0.251422100985791
"361",-1.65306379304941,0.388662648129695,-0.402915355173361,-0.28277979559038
"362",-1.14498292167934,1.1826285576013,1.80025974322214,-0.0281597941535871
"363",-1.66221769041146,0.871765349227969,0.944083577431007,-0.258183926924372
"364",-3.4136485072876,2.16311984759654,-1.12239795503957,-1.94201903632265
"365",-0.592162012041626,1.46665127890419,-2.10251929692113,1.78276834744881
"366",-0.950455025988891,1.39042481142036,-0.274535095360657,-0.26174154150186
"367",-1.13539778976579,1.21892265705389,-0.881359419427245,2.07220509446553
"368",-2.57523968305464,1.38914716888874,-1.75486384746495,0.558659958479132
"369",-0.571213452635232,3.28697901934665,1.58474173599519,-0.100458111345487
"370",-0.579430167642081,2.17813604215616,0.249875469001692,0.131163875770696
"371",-2.59349045054685,0.26495149021229,-1.22136663955121,1.49612113022229
"372",0.723532717403944,1.48150162029722,0.163307128861689,-0.263882566892314
"373",-1.53982928067818,0.650036772055703,1.14202837910214,-0.167837273408115
"374",0.26058832974528,1.37120244458797,-0.244285656038702,-0.37078733199592
"375",-1.58929460393013,0.183134664273802,0.206187263567362,0.0338469570793874
"376",-0.543657950470209,0.837751643046784,-1.77504178990508,-1.15539601576826
"377",-0.917477446845901,3.17220637855027,-1.68982646108257,-1.05708796871667
"378",-2.24275765459616,1.31435840671966,0.585143313908202,-0.114033269436436
"379",-0.147540386534251,1.70795002038648,-0.346139420368243,0.525862289273252
"380",0.437001441926696,1.38529438468695,-1.17130498116279,-0.71016639959922
"381",-0.471720563730237,0.898418570906014,2.26665242261806,-2.60462002058824
"382",-0.610115707694144,2.04587175771678,1.65843096670251,-0.265599026163912
"383",-0.603177811294303,-0.0886422306713011,-0.352313798161998,0.344607689365036
"384",-1.69190280900579,2.13723291502784,-0.760430415963623,2.49901741276676
"385",-0.844562368863565,1.92132237935019,-1.82942108757574,-0.808200770156543
"386",-1.7836682503253,-0.000455875744390877,-0.919418910187184,-0.98790120493579
"387",-0.920531057696729,0.0111731084693433,-0.289617908844758,-0.200830412591879
"388",-0.301666242414747,2.53200955877784,-2.6507915487509,-0.903454204503445
